date,prec,et,temp,tm
2011-08-25,0.12,1.68581383,28.37690143,28.87381256
2011-08-26,0.12,1.388854336,28.23714389,28.87381256
2011-08-27,0.01,1.275811219,28.6751473,28.87381256
2011-08-28,0.86,1.843161278,28.87019127,28.87381256
2011-08-29,6.51,1.664873763,29.65326343,28.87381256
2011-08-30,0,1.645856553,29.90319021,28.87381256
2011-08-31,0.02,2.009577186,30.83825182,28.87381256
2011-09-01,0,1.678325763,28.95303998,28.87381256
2011-09-02,0,1.545018268,28.45681968,28.87381256
2011-09-03,0.23,1.77689759,28.8748382,28.87381256
2011-09-04,0.09,1.707050147,29.02428807,28.87381256
2011-09-05,0,1.610700714,28.92168941,28.87381256
2011-09-06,0.04,1.695159336,30.53785451,28.87381256
2011-09-07,0.49,1.719977548,29.04598228,28.87381256
2011-09-08,9.97,1.620506701,28.81987441,28.87381256
2011-09-09,0.9,1.345114404,27.03395265,28.87381256
2011-09-10,5.59,1.843803804,28.25420187,28.87381256
2011-09-11,20.17,1.759421953,28.38086583,28.87381256
2011-09-12,0.05,1.632349349,28.52526648,28.87381256
2011-09-13,0.01,1.615707134,29.4242141,28.87381256
2011-09-14,9.24,2.168172748,30.31220978,28.87381256
2011-09-15,1.73,2.03428778,30.11449152,28.87381256
2011-09-16,0.15,1.808099021,28.44786121,28.87381256
2011-09-17,4.1,1.624501369,28.00498135,28.87381256
2011-09-18,4.22,1.032727108,28.54412192,28.87381256
2011-09-19,7.27,1.625648359,27.54199718,28.87381256
2011-09-20,0.06,1.78711728,28.27377814,28.87381256
2011-09-21,0.17,1.797142265,29.80882158,28.87381256
2011-09-22,4.46,1.679575672,29.75815306,28.87381256
2011-09-23,2.36,1.770093213,28.9470771,28.87381256
2011-09-24,4.7,1.55934211,29.14965895,28.87381256
2011-09-25,9.98,1.611435452,28.70091931,28.87381256
2011-09-26,0.04,1.302430701,27.40675313,28.87381256
2011-09-27,0,1.446003693,29.30920826,28.87381256
2011-09-28,0.83,1.962039138,29.62537236,28.87381256
2011-09-29,6.94,1.622017322,29.70863104,28.87381256
2011-09-30,3.74,1.649388372,28.96524054,28.87381256
2011-10-01,6.55,1.734749238,29.83056,28.87381256
2011-10-02,2.68,1.541368507,28.60645181,28.87381256
2011-10-03,9.47,1.05718312,28.58173593,28.87381256
2011-10-04,8.3,1.588222832,28.55599755,28.87381256
2011-10-05,5.37,1.243574137,28.52920927,28.87381256
2011-10-06,3.13,1.764196697,29.04698323,28.87381256
2011-10-07,4.08,1.606952682,29.30237213,28.87381256
2011-10-08,9.74,1.481096353,28.88323934,28.87381256
2011-10-09,0.38,1.042283177,29.7196523,28.87381256
2011-10-10,12.77,1.484041336,28.29574373,28.87381256
2011-10-11,0.62,1.577228664,28.05343842,28.87381256
2011-10-12,2.42,1.540332871,28.32803542,28.87381256
2011-10-13,13.37,1.434909818,27.91216707,28.87381256
2011-10-14,3.58,1.560165269,28.23609341,28.87381256
2011-10-15,3.66,0.691907873,26.85546048,28.87381256
2011-10-16,32.61,1.309210718,27.02455257,28.87381256
2011-10-17,7.82,0.929211529,26.63154133,28.87381256
2011-10-18,18.9,1.060515573,25.90482448,28.87381256
2011-10-19,0.09,1.557853956,27.09224431,28.87381256
2011-10-20,0.61,1.490157332,26.33484678,28.87381256
2011-10-21,0.46,1.094065325,26.69603316,28.87381256
2011-10-22,0.13,1.347947995,26.95989399,28.87381256
2011-10-23,0.05,1.510251774,28.42584927,28.87381256
2011-10-24,2.57,1.464640865,27.56075778,28.87381256
2011-10-25,4.06,1.318935777,28.1963282,28.87381256
2011-10-26,6.82,1.549636748,28.61107162,28.87381256
2011-10-27,0.01,1.664983231,28.65626579,28.87381256
2011-10-28,15.03,1.597243104,29.56155993,28.87381256
2011-10-29,0.25,1.476301456,28.42913004,28.87381256
2011-10-30,7.55,1.532345452,28.09405346,28.87381256
2011-10-31,0,1.355222228,27.58492845,28.87381256
2011-11-01,0.01,1.548428873,29.6993244,28.87381256
2011-11-02,0.08,1.404121597,29.54242936,28.87381256
2011-11-03,20.32,1.439432831,29.36614675,28.87381256
2011-11-04,0.23,1.075857287,28.97100736,28.87381256
2011-11-05,3.87,1.269787869,28.88626071,28.87381256
2011-11-06,14.48,1.474386494,29.06665352,28.87381256
2011-11-07,4.75,1.458333956,29.31958721,28.87381256
2011-11-08,37.23,1.188983231,27.91981125,28.87381256
2011-11-09,20.71,0.911387228,28.06793406,28.87381256
2011-11-10,9.7,1.483324378,28.93995615,28.87381256
2011-11-11,13.5,1.478985773,28.62329462,28.87381256
2011-11-12,15.12,1.23670799,27.54998349,28.87381256
2011-11-13,13.4,0.905090596,27.09231777,28.87381256
2011-11-14,9.48,0.921929805,28.08653246,28.87381256
2011-11-15,5.82,1.176582762,28.94011785,28.87381256
2011-11-16,9.91,0.808660178,28.92584111,28.87381256
2011-11-17,15.15,0.420873377,27.97982741,28.87381256
2011-11-18,13.38,0.840174231,28.02938243,28.87381256
2011-11-19,4.82,1.465030219,27.54277311,28.87381256
2011-11-20,7.34,1.662757089,27.71049628,28.87381256
2011-11-21,4.62,1.258636007,27.46897425,28.87381256
2011-11-22,10.1,1.403036849,27.76043658,28.87381256
2011-11-23,8.1,1.099810677,27.60670634,28.87381256
2011-11-24,23.07,1.286948596,27.68199966,28.87381256
2011-11-25,1.56,1.448264974,28.27282288,28.87381256
2011-11-26,5.67,1.014442773,28.71652717,28.87381256
2011-11-27,8.19,1.295275313,28.56033906,28.87381256
2011-11-28,1.71,0.928481019,29.00734346,28.87381256
2011-11-29,5.65,0.571323302,27.72553581,28.87381256
2011-11-30,0.48,0.53761632,27.54362436,28.87381256
2011-12-01,7.95,1.513276323,28.42092932,28.87381256
2011-12-02,4.23,1.367077959,28.76376819,28.87381256
2011-12-03,16.89,1.434249043,27.2468012,28.87381256
2011-12-04,3.3,1.043990862,28.06509515,28.87381256
2011-12-05,12.69,1.172966234,27.3829976,28.87381256
2011-12-06,23.28,0.319486154,27.36178878,28.87381256
2011-12-07,29.92,0.854590719,27.25858937,28.87381256
2011-12-08,4.38,0.76615992,26.85306013,28.87381256
2011-12-09,1.69,1.042065121,27.96215522,28.87381256
2011-12-10,0.05,1.419752054,28.72558157,28.87381256
2011-12-11,0.23,1.330896315,28.8461425,28.87381256
2011-12-12,10.22,1.392980971,27.88490448,28.87381256
2011-12-13,0.19,0.827319362,27.59694579,28.87381256
2011-12-14,11.44,1.388559024,28.33293512,28.87381256
2011-12-15,14.01,0.351094724,27.9217181,28.87381256
2011-12-16,14.43,0.827952074,27.60904481,28.87381256
2011-12-17,3.62,1.517405297,27.87906147,28.87381256
2011-12-18,5.45,1.150492556,27.82560241,28.87381256
2011-12-19,11.25,1.26234939,27.82860634,28.87381256
2011-12-20,4.45,1.189871914,28.29531942,28.87381256
2011-12-21,0.01,1.48341424,28.81772806,28.87381256
2011-12-22,0.02,1.414111041,29.78898618,28.87381256
2011-12-23,0,1.630254194,31.14736296,28.87381256
2011-12-24,0.12,1.418872277,29.78052855,28.87381256
2011-12-25,0.32,1.540486862,28.91998632,28.87381256
2011-12-26,0.02,1.442053495,29.93396986,28.87381256
2011-12-27,0,1.360596015,29.11068479,28.87381256
2011-12-28,0.02,1.25664381,28.94134963,28.87381256
2011-12-29,1.17,1.21259549,28.32739318,28.87381256
2011-12-30,5.6,1.200991992,29.10989436,28.87381256
2011-12-31,0.37,1.429814976,29.9841051,28.87381256
