prec,et,temp,tm
2010-02-20,2.36614107282,1.51085452551,30.1711063599,28.8738125623
2010-02-21,5.57897925645,1.24940887462,33.3137368191,28.8738125623
2010-02-22,2.03704224812,1.55573259579,30.1423630018,28.8738125623
2010-02-23,12.0455183286,1.84040863192,30.5758719069,28.8738125623
2010-02-24,1.45071034753,1.44901278983,29.1523673668,28.8738125623
2010-02-25,14.5086183441,1.63264134627,28.5864772582,28.8738125623
2010-02-26,12.220114574,1.28313505784,28.8922073707,28.8738125623
2010-02-27,0.0,1.74224999246,30.6997378917,28.8738125623
2010-02-28,0.0,2.12782186337,31.4288109769,28.8738125623
2010-03-01,0.0,1.56153268627,30.9019397136,28.8738125623
2010-03-02,17.2975733039,1.57718185361,30.9566227774,28.8738125623
2010-03-03,1.01134646341,1.62756801053,29.5941417566,28.8738125623
2010-03-04,0.0,1.60668547234,29.8509295174,28.8738125623
2010-03-05,0.0,1.58666213041,30.7891891137,28.8738125623
2010-03-06,11.2304854661,1.42388428999,30.6325795034,28.8738125623
2010-03-07,2.41440860877,1.67443776934,31.3785172152,28.8738125623
2010-03-08,0.0,1.8865184074,31.2606413123,28.8738125623
2010-03-09,13.8451552016,1.58234738634,30.0180784933,28.8738125623
2010-03-10,10.7374472457,1.32460108634,30.4597889547,28.8738125623
2010-03-11,14.8368108299,1.81293042992,29.7064914703,28.8738125623
2010-03-12,0.0,1.65189719602,30.4081396896,28.8738125623
2010-03-13,0.692195999488,1.75937140926,30.1247627173,28.8738125623
2010-03-14,1.00165078613,1.39186389661,31.3279155988,28.8738125623
2010-03-15,0.377708836888,1.94295784998,32.058031275,28.8738125623
2010-03-16,6.82962336165,1.86655825042,31.5040061393,28.8738125623
2010-03-17,10.93978053,1.8817127501,30.3549629169,28.8738125623
2010-03-18,7.78989857234,1.45789265365,28.4349628406,28.8738125623
2010-03-19,0.416790147846,1.49490449938,29.1962657671,28.8738125623
2010-03-20,7.81973709149,1.76753106412,29.5353559215,28.8738125623
2010-03-21,0.0,1.78818379359,29.9849136867,28.8738125623
2010-03-22,0.0,1.65793550952,30.167832621,28.8738125623
2010-03-23,0.0,1.58331517959,30.1614750208,28.8738125623
2010-03-24,0.0,1.49706981557,31.8401540263,28.8738125623
2010-03-25,0.0,2.14031075628,32.6320184858,28.8738125623
2010-03-26,10.8297456731,1.84440330307,29.4580658259,28.8738125623
2010-03-27,0.0,1.22053283386,30.0240271493,28.8738125623
2010-03-28,1.73896027147,1.9600081042,30.5854228373,28.8738125623
2010-03-29,0.85461959946,1.52212996697,30.6459376946,28.8738125623
2010-03-30,6.00730390227,1.56780782442,30.1486945634,28.8738125623
2010-03-31,0.0,1.54409072372,29.4088404152,28.8738125623
2010-04-01,0.997640298993,1.69728068287,30.1155885632,28.8738125623
2010-04-02,5.16566082065,1.64456821292,30.9262416925,28.8738125623
2010-04-03,20.883564649,1.75201948975,28.9413269772,28.8738125623
2010-04-04,7.91856057456,1.09510143419,29.4790109141,28.8738125623
2010-04-05,18.8948855561,1.5837508574,28.8223665216,28.8738125623
2010-04-06,15.5504257545,1.59574930855,28.6300843057,28.8738125623
2010-04-07,14.390610877,1.42631916652,28.409506487,28.8738125623
2010-04-08,16.7478443103,1.48468947411,29.2777758395,28.8738125623
2010-04-09,12.3457645245,1.39585014006,29.0647077882,28.8738125623
2010-04-10,1.47931016965,1.46524313996,28.6049849478,28.8738125623
2010-04-11,27.2417978865,1.26050743762,28.2172073407,28.8738125623
2010-04-12,9.44735550613,1.36718701111,28.3510479016,28.8738125623
2010-04-13,9.4431147629,1.62072947052,28.2298872444,28.8738125623
2010-04-14,17.5457841895,1.60532130552,28.8037453555,28.8738125623
2010-04-15,0.0,1.5875906154,27.9243787273,28.8738125623
2010-04-16,4.33273420441,1.40781112869,28.8358785865,28.8738125623
2010-04-17,0.529962748624,1.68008859506,28.2355136014,28.8738125623
2010-04-18,5.58216192749,1.75214303611,30.4704432755,28.8738125623
2010-04-19,20.5631389832,1.67781610837,28.8257552586,28.8738125623
2010-04-20,0.0983180892601,1.49615726444,29.7220674365,28.8738125623
2010-04-21,0.0,1.7800938909,30.3382223108,28.8738125623
2010-04-22,6.50043045805,1.54965591297,30.8530898791,28.8738125623
2010-04-23,0.0,2.01565381784,32.4465619205,28.8738125623
2010-04-24,0.301357116592,1.85872292117,31.1657879862,28.8738125623
2010-04-25,0.0,1.68345194854,30.66006339,28.8738125623
2010-04-26,24.3256300808,1.50340902939,27.9501614731,28.8738125623
2010-04-27,10.2553426764,0.595609901326,27.9977775531,28.8738125623
2010-04-28,12.0668428721,1.71408290943,29.5768598921,28.8738125623
2010-04-29,0.0,1.43958865659,29.2916921551,28.8738125623
2010-04-30,4.61458347621,1.72614784723,28.7292389816,28.8738125623
2010-05-01,0.0,0.605153352692,29.5213668266,28.8738125623
2010-05-02,0.765637772807,1.33744752273,29.6232205723,28.8738125623
2010-05-03,21.0160006405,1.45495187299,28.8960413558,28.8738125623
2010-05-04,6.77612499173,1.39022176319,27.0747987554,28.8738125623
2010-05-05,7.81638823198,0.745063050409,28.8697787081,28.8738125623
2010-05-06,8.05006366633,1.50216563364,28.047008643,28.8738125623
2010-05-07,0.0,1.79031636608,29.3614261499,28.8738125623
2010-05-08,0.0,1.70985099707,30.7070683897,28.8738125623
2010-05-09,0.0,1.99721087499,30.5820195273,28.8738125623
2010-05-10,6.73479116365,1.86397081814,29.950391748,28.8738125623
2010-05-11,0.739112859362,1.6020894881,30.0754423034,28.8738125623
2010-05-12,17.0952657742,1.3282911014,29.2458847346,28.8738125623
2010-05-13,0.0,1.60013005439,28.8408090184,28.8738125623
2010-05-14,0.0,1.47594485122,28.9537213572,28.8738125623
2010-05-15,0.0,1.63552173202,29.5488776303,28.8738125623
2010-05-16,0.0,1.61201480131,30.3917917616,28.8738125623
2010-05-17,4.03260131364,1.53124057175,30.448452103,28.8738125623
2010-05-18,1.54156564863,1.82246171624,30.7945787237,28.8738125623
2010-05-19,3.95647886898,1.83403105548,31.4012518036,28.8738125623
2010-05-20,20.676939975,1.69327526146,29.7638810833,28.8738125623
2010-05-21,18.2879765489,1.40192633666,28.4480992435,28.8738125623
2010-05-22,8.00314850754,1.34939264314,28.2561567714,28.8738125623
2010-05-23,0.0,1.97880393735,29.2249165439,28.8738125623
2010-05-24,0.47082198068,1.56957771403,29.6237334991,28.8738125623
2010-05-25,2.09275464262,1.41160598632,29.1648076733,28.8738125623
2010-05-26,0.139589459709,1.1154893121,28.5378887305,28.8738125623
2010-05-27,12.8603594169,1.25702802251,27.1574160115,28.8738125623
2010-05-28,0.0,1.05868063884,28.3317302747,28.8738125623
2010-05-29,0.0,1.30960757813,29.4495053666,28.8738125623
2010-05-30,12.8994004271,1.46733596352,29.2342102394,28.8738125623
2010-05-31,21.1761204259,0.638967975472,28.823410077,28.8738125623
2010-06-01,7.4110038093,1.11447051268,28.6331535296,28.8738125623
2010-06-02,0.496657307228,1.5527904248,28.5625786728,28.8738125623
2010-06-03,22.2483517079,1.45505203156,28.4675065801,28.8738125623
2010-06-04,0.0,1.50140936723,28.9734744168,28.8738125623
2010-06-05,0.11949730991,1.55458137828,29.322969158,28.8738125623
2010-06-06,0.0,1.87425739846,29.3698544234,28.8738125623
2010-06-07,0.0,1.80923153175,29.2152260127,28.8738125623
2010-06-08,6.33296045561,1.56919630592,29.506311288,28.8738125623
2010-06-09,10.2893897657,1.49837454651,28.0376142009,28.8738125623
2010-06-10,0.0,1.340918991,27.4743263588,28.8738125623
2010-06-11,0.0,1.62799292602,28.6043756678,28.8738125623
2010-06-12,0.0,1.81833649753,28.076720077,28.8738125623
2010-06-13,0.0,1.24055946275,27.3900566315,28.8738125623
2010-06-14,0.0,1.46401285054,27.5999204657,28.8738125623
2010-06-15,19.5044022249,1.66353674015,28.3287918862,28.8738125623
2010-06-16,6.49341250002,1.47480769506,28.6962916342,28.8738125623
2010-06-17,0.924317579591,0.989011038555,28.800789608,28.8738125623
2010-06-18,11.5335093616,1.81889994761,30.1969946529,28.8738125623
2010-06-19,1.76400131054,1.57668018207,28.9494531181,28.8738125623
2010-06-20,28.549689025,1.55508304446,26.941206107,28.8738125623
2010-06-21,0.0,0.985268162877,29.0342247138,28.8738125623
2010-06-22,8.21534526482,1.65670848429,27.960213179,28.8738125623
2010-06-23,0.0,1.51799915748,28.5050640321,28.8738125623
2010-06-24,19.8436667732,1.18586649654,27.7825775361,28.8738125623
2010-06-25,0.602977709824,1.26546004247,28.7047514112,28.8738125623
2010-06-26,22.1784332575,1.53659796045,28.6436861445,28.8738125623
2010-06-27,4.84563840373,1.1542743056,28.1836321541,28.8738125623
2010-06-28,0.0,1.32758398002,28.3554108652,28.8738125623
2010-06-29,12.6305674542,1.52511706647,28.4470062256,28.8738125623
2010-06-30,0.0,1.52130214418,27.3448013777,28.8738125623
2010-07-01,16.2085541286,1.66218846702,28.13138231,28.8738125623
2010-07-02,4.66863908661,1.47158236584,28.1949303231,28.8738125623
2010-07-03,0.0776115910391,1.50693429186,28.8006930833,28.8738125623
2010-07-04,15.4608484761,1.43376141452,28.842804148,28.8738125623
2010-07-05,0.0,1.35663132855,27.7206454545,28.8738125623
2010-07-06,24.4088094797,1.43955498733,27.3588638091,28.8738125623
2010-07-07,18.0838398666,1.60951673315,27.4742527222,28.8738125623
2010-07-08,10.4918264325,1.16999037078,27.7068519164,28.8738125623
2010-07-09,12.1649184763,1.43565343873,28.6077897147,28.8738125623
2010-07-10,3.38933535908,1.66421203131,28.6999143536,28.8738125623
2010-07-11,24.4445209503,1.20410964864,28.6676979065,28.8738125623
2010-07-12,3.2332801926,1.47445811716,27.8730412815,28.8738125623
2010-07-13,0.451728210021,1.46274509055,27.6447687899,28.8738125623
2010-07-14,9.54736184002,1.41107482589,28.5090652423,28.8738125623
2010-07-15,33.4945033427,1.32651511203,27.031744239,28.8738125623
2010-07-16,16.0621128297,0.85466981202,26.7013658245,28.8738125623
2010-07-17,0.0,1.34155824613,26.8399242015,28.8738125623
2010-07-18,9.42668627085,1.56986084279,26.3957212427,28.8738125623
2010-07-19,0.0570837460207,1.56760564949,27.6918947884,28.8738125623
2010-07-20,0.0,1.73382216893,28.5000664572,28.8738125623
2010-07-21,0.0,1.72912276997,28.4991143259,28.8738125623
2010-07-22,0.0,1.65663264039,28.6745903358,28.8738125623
2010-07-23,2.79096917356,1.56548945154,29.0773925781,28.8738125623
2010-07-24,0.141531612096,1.61498595088,28.7942862779,28.8738125623
2010-07-25,0.0,2.00065143725,30.3040091482,28.8738125623
2010-07-26,16.8588865044,1.48964393809,28.8557010822,28.8738125623
2010-07-27,8.15454361948,1.41805189781,28.5199273999,28.8738125623
2010-07-28,0.0,1.53161681904,28.3811344833,28.8738125623
2010-07-29,0.0,1.2425090329,28.229241639,28.8738125623
2010-07-30,0.0,1.50359479899,28.197409962,28.8738125623
2010-07-31,19.5850222405,1.47731323858,27.8007957587,28.8738125623
2010-08-01,8.11896466673,1.0757931712,27.436169185,28.8738125623
2010-08-02,0.0,1.32061813521,28.2241440462,28.8738125623
2010-08-03,0.0,1.74785915653,28.9096311291,28.8738125623
2010-08-04,10.8181298074,1.44472751992,27.384764382,28.8738125623
2010-08-05,0.0,1.88671497013,29.6381560551,28.8738125623
2010-08-06,0.0,1.53764576992,28.6431170689,28.8738125623
2010-08-07,0.0,1.37118819992,28.5163667443,28.8738125623
2010-08-08,0.0,1.57104200995,27.9610277883,28.8738125623
2010-08-09,0.0,1.47868767481,27.6496086978,28.8738125623
2010-08-10,0.0,1.53245776423,29.5907110579,28.8738125623
2010-08-11,0.0,1.65796219365,29.3432521177,28.8738125623
2010-08-12,0.0,1.65994735112,28.5560193223,28.8738125623
2010-08-13,0.0,1.54066467821,26.7144962054,28.8738125623
2010-08-14,0.432613512103,1.74391738886,27.7080234356,28.8738125623
2010-08-15,1.06099753433,1.71789553326,27.682396878,28.8738125623
2010-08-16,0.0,1.36984138274,27.0029241583,28.8738125623
2010-08-17,0.0,1.56813446457,28.1290192765,28.8738125623
2010-08-18,12.5794353967,1.70828796371,26.878765942,28.8738125623
2010-08-19,4.45810910557,1.36311747653,28.4249952295,28.8738125623
2010-08-20,0.0,1.45549801494,26.6958928912,28.8738125623
2010-08-21,0.115348655186,1.29859655627,28.6048866658,28.8738125623
2010-08-22,0.12963379367,1.60324958201,28.402616158,28.8738125623
2010-08-23,0.0,1.67207636458,29.5337344395,28.8738125623
2010-08-24,0.0,1.74717824647,28.5901208299,28.8738125623
2010-08-25,0.0,1.42762013366,28.4358568513,28.8738125623
2010-08-26,7.56403484773,1.49102121391,28.9827728057,28.8738125623
2010-08-27,7.77666402667,1.31524624182,28.3528635475,28.8738125623
2010-08-28,31.477845792,1.85237153862,28.5868880883,28.8738125623
2010-08-29,1.62311431799,1.63074368975,29.1731122478,28.8738125623
2010-08-30,0.0,1.38693140062,29.5717503408,28.8738125623
2010-08-31,0.099163130428,1.72108247307,29.2630643523,28.8738125623
2010-09-01,19.4176267881,1.47777230418,28.4588624761,28.8738125623
2010-09-02,9.18090509565,1.21913358469,26.9282170414,28.8738125623
2010-09-03,0.0,0.834823844808,27.3589064352,28.8738125623
2010-09-04,6.3111721371,1.44893367103,30.1721276487,28.8738125623
2010-09-05,17.7123552065,1.47711246067,27.3084711011,28.8738125623
2010-09-06,6.46325072814,1.85953810376,28.5945004881,28.8738125623
2010-09-07,5.73248871793,1.85500156076,27.3718635688,28.8738125623
2010-09-08,0.725942976019,1.12638802073,27.581551734,28.8738125623
2010-09-09,0.0,1.73140461525,27.7729818794,28.8738125623
2010-09-10,0.0,1.99551073621,27.8779720778,28.8738125623
2010-09-11,0.0,0.672704900918,28.3151570224,28.8738125623
2010-09-12,0.601689140448,1.76997530059,28.8080684576,28.8738125623
2010-09-13,0.0,1.50854976793,29.3594005456,28.8738125623
2010-09-14,0.80910544449,1.63826503111,29.0668889378,28.8738125623
2010-09-15,0.0,1.42321928298,29.1982430447,28.8738125623
2010-09-16,2.89920275399,1.51940260175,29.2803616899,28.8738125623
2010-09-17,0.528978915697,1.69431977192,29.1056774439,28.8738125623
2010-09-18,0.0,1.43194190572,28.429842681,28.8738125623
2010-09-19,5.24846124113,1.68947154618,29.2478187647,28.8738125623
2010-09-20,22.0048516306,1.40773301982,27.4315578375,28.8738125623
2010-09-21,5.39472914814,1.277626493,27.7495139047,28.8738125623
2010-09-22,16.6923681645,1.625312327,28.1818495761,28.8738125623
2010-09-23,3.08071910665,1.66289093387,28.3247489072,28.8738125623
2010-09-24,2.53099440457,0.508475394731,28.1925704827,28.8738125623
2010-09-25,3.5240851788,1.05054580027,27.8713844171,28.8738125623
2010-09-26,4.614307425,0.799243087849,27.8597358746,28.8738125623
2010-09-27,22.0327948345,1.51895242996,28.0947264125,28.8738125623
2010-09-28,6.31504623542,1.38875560948,28.0275932912,28.8738125623
2010-09-29,0.0,1.80493551694,29.0631389189,28.8738125623
2010-09-30,4.26398481948,1.79843998223,28.3156027847,28.8738125623
2010-10-01,0.0,1.63299325209,28.7091116744,28.8738125623
2010-10-02,14.8745331068,1.45953851737,29.018421216,28.8738125623
2010-10-03,0.0,1.42407054446,29.4991904269,28.8738125623
2010-10-04,32.8113238945,1.6470035636,28.2855143601,28.8738125623
2010-10-05,3.67656000545,1.09844559498,27.961382748,28.8738125623
2010-10-06,18.0780138273,1.55150536473,27.6910392247,28.8738125623
2010-10-07,0.0,0.91918558686,29.8127778514,28.8738125623
2010-10-08,2.19127041034,1.55504372281,28.9363233373,28.8738125623
2010-10-09,4.93287576183,1.45868445782,28.0515353599,28.8738125623
2010-10-10,0.0,1.74481777931,30.9724496349,28.8738125623
2010-10-11,0.0,2.14013620977,30.4044912531,28.8738125623
2010-10-12,0.0,1.7065803201,30.3054807856,28.8738125623
2010-10-13,0.0,1.64304775201,30.0095382005,28.8738125623
2010-10-14,2.53206419141,1.67345454988,30.1384837547,28.8738125623
2010-10-15,13.8494217583,1.56514643015,29.160369573,28.8738125623
2010-10-16,6.65282300885,1.27111272732,28.8104478857,28.8738125623
2010-10-17,5.12663192963,1.45564356145,28.1346265814,28.8738125623
2010-10-18,10.759662955,1.06990975878,27.8919282335,28.8738125623
2010-10-19,7.0660638702,1.34441712063,28.084656769,28.8738125623
2010-10-20,8.53637432784,1.4966523875,27.7846926357,28.8738125623
2010-10-21,3.36088784357,1.15439455831,27.7856625975,28.8738125623
2010-10-22,3.83499908447,1.43563425139,27.7588987886,28.8738125623
2010-10-23,25.1175301798,1.44078106961,28.1495447909,28.8738125623
2010-10-24,0.476705695806,1.31997465552,27.5037879944,28.8738125623
2010-10-25,2.24421300781,1.43974824568,26.9833791068,28.8738125623
2010-10-26,0.14287491059,1.34290037932,28.0473598094,28.8738125623
2010-10-27,15.1861842027,1.57670966427,28.6584441367,28.8738125623
2010-10-28,2.09122940664,1.34879738829,28.4551642129,28.8738125623
2010-10-29,4.76228714525,1.22619910454,27.798862693,28.8738125623
2010-10-30,22.2806583897,1.15527485596,27.7448017463,28.8738125623
2010-10-31,38.1992150639,1.36308846581,28.3837007458,28.8738125623
2010-11-01,16.0331111436,1.44063645668,26.9313091107,28.8738125623
2010-11-02,5.58097252149,0.361771152093,28.3010391921,28.8738125623
2010-11-03,3.76679538341,1.5238745976,28.3937165121,28.8738125623
2010-11-04,23.6437259203,1.13679069615,28.0224469431,28.8738125623
2010-11-05,0.584905217203,1.42786724514,29.1859725566,28.8738125623
2010-11-06,60.6061269782,1.32850777835,28.7983354504,28.8738125623
2010-11-07,0.0,1.08416762379,28.2959632231,28.8738125623
2010-11-08,5.23458806584,1.26731511046,27.3400685814,28.8738125623
2010-11-09,1.90668117866,0.956225981203,27.4465477333,28.8738125623
2010-11-10,2.41196171621,1.2511029498,27.952338808,28.8738125623
2010-11-11,32.8586050419,1.12296572763,28.0952818367,28.8738125623
2010-11-12,0.161652865035,1.16952288553,27.3531852894,28.8738125623
2010-11-13,14.7940743157,0.883548208837,26.6147224983,28.8738125623
2010-11-14,30.1636544345,1.10140881378,27.1497181453,28.8738125623
2010-11-15,13.7427243972,1.15489950743,27.8622373088,28.8738125623
2010-11-16,0.0,1.51518756218,27.9445763492,28.8738125623
2010-11-17,58.5368001702,1.63026306201,27.8239833746,28.8738125623
2010-11-18,4.60707927018,1.19764781534,26.7987856919,28.8738125623
2010-11-19,0.0,1.34131346928,25.9190542885,28.8738125623
2010-11-20,8.21981595072,1.51491939486,27.1244079718,28.8738125623
2010-11-21,0.0,1.58850503236,27.3979743143,28.8738125623
2010-11-22,1.13434553682,1.46286630229,27.8619889463,28.8738125623
2010-11-23,11.7320478632,1.45349837019,26.752203502,28.8738125623
2010-11-24,0.0,1.41955690571,27.5088316671,28.8738125623
2010-11-25,4.25918814841,1.53392579716,27.7245207154,28.8738125623
2010-11-26,1.25637074803,1.33035489147,27.6667074996,28.8738125623
2010-11-27,0.0,1.07355811958,28.2215024327,28.8738125623
2010-11-28,20.4167804718,1.27559921983,26.2528925692,28.8738125623
2010-11-29,10.1515620907,1.01027825575,28.6591053009,28.8738125623
2010-11-30,0.644670336434,1.39814742228,29.0128289555,28.8738125623
2010-12-01,5.14721738355,1.15819922793,28.4966285148,28.8738125623
2010-12-02,5.9828924972,0.847570595447,27.4974297513,28.8738125623
2010-12-03,23.1669530761,0.23276393149,26.8506683821,28.8738125623
2010-12-04,24.5561793467,0.703226837549,27.4133064827,28.8738125623
2010-12-05,0.0,1.08341696825,27.6873811658,28.8738125623
2010-12-06,0.0,0.84619895126,28.3770530143,28.8738125623
2010-12-07,20.0192770154,1.52737460913,29.4496975374,28.8738125623
2010-12-08,0.0,1.36323118612,27.7043505894,28.8738125623
2010-12-09,3.27572802211,1.51911714773,28.4318948167,28.8738125623
2010-12-10,0.0,1.13368611523,28.3409554128,28.8738125623
2010-12-11,0.0,1.23320612881,28.6049903912,28.8738125623
2010-12-12,0.0,1.31001661333,29.3195606403,28.8738125623
2010-12-13,26.3412438618,1.08299719484,27.9175294597,28.8738125623
2010-12-14,11.9564547539,1.10122817688,27.4923176498,28.8738125623
2010-12-15,5.25789085131,0.968215537205,27.643224009,28.8738125623
2010-12-16,11.513663158,1.02553384559,27.790403709,28.8738125623
2010-12-17,10.685791455,1.42247942994,28.633570146,28.8738125623
2010-12-18,11.1277321108,1.35218086939,28.1987757308,28.8738125623
2010-12-19,0.0,1.28413933315,26.8208399783,28.8738125623
2010-12-20,4.22873427895,1.30751759417,27.0933547074,28.8738125623
2010-12-21,0.0,1.28927959485,27.4898415898,28.8738125623
2010-12-22,0.0,1.33065250081,27.5295627465,28.8738125623
2010-12-23,0.0,1.18422249998,27.564244924,28.8738125623
2010-12-24,29.3004509358,1.20961120691,27.125149309,28.8738125623
2010-12-25,0.0,1.19587092587,27.9200138349,28.8738125623
2010-12-26,10.380069872,1.28001787689,28.3458391897,28.8738125623
2010-12-27,0.0,1.17302990228,27.9278028467,28.8738125623
2010-12-28,0.0,1.25324021163,28.1444928244,28.8738125623
2010-12-29,13.8350028349,1.33309439461,28.1881304537,28.8738125623
2010-12-30,0.0,1.5694948917,28.9619984145,28.8738125623
2010-12-31,0.0,0.696524005258,29.2211154552,28.8738125623
2011-01-01,0.0,1.53004952495,29.4282285712,28.8738125623
2011-01-02,0.0,1.38750702879,29.8113720926,28.8738125623
2011-01-03,0.0,1.36389806565,29.2888611783,28.8738125623
2011-01-04,8.87706473704,1.31024355701,27.9927779851,28.8738125623
2011-01-05,6.3847602137,1.09708237782,26.6456610219,28.8738125623
2011-01-06,0.0,1.35346124815,27.8209104217,28.8738125623
2011-01-07,11.2694175002,1.36817114675,28.6762980772,28.8738125623
2011-01-08,1.18359104435,1.07987250438,28.5049392186,28.8738125623
2011-01-09,5.41033170464,1.24944120043,28.5229452969,28.8738125623
2011-01-10,0.0,1.31973554177,29.2356501804,28.8738125623
2011-01-11,2.98487886686,1.50385922796,30.2647882312,28.8738125623
2011-01-12,0.0,1.35848448116,29.1696456095,28.8738125623
2011-01-13,2.72539679924,1.48824141668,30.8959993941,28.8738125623
2011-01-14,0.0,1.64884926362,31.1573947735,28.8738125623
2011-01-15,0.0,1.46637659528,30.4878118708,28.8738125623
2011-01-16,6.98901841882,1.65496946855,30.2807077344,28.8738125623
2011-01-17,3.47081529424,1.29513072566,29.3541748818,28.8738125623
2011-01-18,0.0,1.5047034561,28.6892863284,28.8738125623
2011-01-19,0.0,1.38791651672,29.1263091698,28.8738125623
2011-01-20,0.0780009848348,1.32588007343,28.710826038,28.8738125623
2011-01-21,0.0,1.14119435361,28.5766727362,28.8738125623
2011-01-22,0.0,1.38650462065,29.0783643187,28.8738125623
2011-01-23,0.0,1.45147620828,28.7515760272,28.8738125623
2011-01-24,0.0,1.43732739165,29.8665922143,28.8738125623
2011-01-25,0.0,1.80193578125,30.6348265101,28.8738125623
2011-01-26,0.0,1.73947442248,30.9283029149,28.8738125623
2011-01-27,3.84827782063,1.59590047129,29.0013067267,28.8738125623
2011-01-28,5.03849779622,1.53133555477,27.7334327483,28.8738125623
2011-01-29,2.66660966766,1.39726904403,28.3004706951,28.8738125623
2011-01-30,0.117519464386,1.20333701707,29.7934816982,28.8738125623
2011-01-31,0.0,1.78176314375,30.115043383,28.8738125623
2011-02-01,0.174807778905,1.48046507059,29.3170825873,28.8738125623
2011-02-02,0.0,1.3558671086,30.6847220432,28.8738125623
2011-02-03,0.0,1.72287526291,31.1863195226,28.8738125623
2011-02-04,5.7773518723,1.91984914394,30.9653142222,28.8738125623
2011-02-05,3.11750468243,1.45826936438,28.5947609805,28.8738125623
2011-02-06,0.0,1.05349685972,28.9138944604,28.8738125623
2011-02-07,5.24710520198,1.06592820133,27.788134307,28.8738125623
2011-02-08,0.0,1.06719642074,26.8153465142,28.8738125623
2011-02-09,0.259635539537,0.948012035214,26.7521859715,28.8738125623
2011-02-10,2.94539104419,1.45653550411,26.854029259,28.8738125623
2011-02-11,4.12933864486,1.56971482079,27.7995078912,28.8738125623
2011-02-12,17.3578133905,1.3261491596,27.6258475486,28.8738125623
2011-02-13,10.200096567,1.60330059689,28.0262249507,28.8738125623
2011-02-14,21.3593262662,0.5451802387,27.3533024306,28.8738125623
2011-02-15,0.0,0.969573600908,28.4583803027,28.8738125623
2011-02-16,18.9497157108,1.5919605882,28.3738659634,28.8738125623
2011-02-17,12.5178006151,0.966987093513,27.7773940054,28.8738125623
2011-02-18,2.83747630173,1.6912709287,27.9672004828,28.8738125623
2011-02-19,4.65933263302,1.4792876324,27.850822213,28.8738125623
2011-02-20,0.0,1.57752020439,27.7251643492,28.8738125623
2011-02-21,0.0,1.08573719625,28.374500339,28.8738125623
2011-02-22,0.0,1.49644130937,27.9475473125,28.8738125623
2011-02-23,1.21314539534,1.42177091957,28.6097411466,28.8738125623
2011-02-24,17.4710092973,1.02306526297,26.9528955395,28.8738125623
2011-02-25,7.42376639334,1.22875377034,28.3671630902,28.8738125623
2011-02-26,3.04199519586,2.09824106399,29.1672471293,28.8738125623
2011-02-27,7.32051616572,1.3218779229,29.1901784533,28.8738125623
2011-02-28,0.712017396863,1.38318012538,28.5022354126,28.8738125623
2011-03-01,23.3357163119,1.4556950237,28.0295226922,28.8738125623
2011-03-02,0.0,0.750254313598,27.2025703259,28.8738125623
2011-03-03,0.0,1.48988075471,27.2817379598,28.8738125623
2011-03-04,0.0,1.88258272476,26.8241917042,28.8738125623
2011-03-05,2.09675716014,1.64667596308,26.9756393218,28.8738125623
2011-03-06,0.199251341016,1.23635700713,27.183081659,28.8738125623
2011-03-07,0.0,1.41166589367,27.6725781687,28.8738125623
2011-03-08,8.53045395519,1.79857194156,28.1229746744,28.8738125623
2011-03-09,16.4844812329,1.15025531844,27.8951190563,28.8738125623
2011-03-10,24.5704054029,1.2718090703,26.9301445779,28.8738125623
2011-03-11,0.0,1.38901346855,26.3879234657,28.8738125623
2011-03-12,0.0,1.5355899267,27.4197288256,28.8738125623
2011-03-13,0.0,1.71047764012,27.6396400152,28.8738125623
2011-03-14,0.0,1.64430472422,27.3960357837,28.8738125623
2011-03-15,0.0,1.73682237073,27.6757118782,28.8738125623
2011-03-16,0.0,1.65898472673,27.4361469826,28.8738125623
2011-03-17,0.0,1.4863301904,28.4731923221,28.8738125623
2011-03-18,1.20508509004,1.41998138588,28.2962054778,28.8738125623
2011-03-19,12.8841217341,1.31095583385,27.6853272942,28.8738125623
2011-03-20,13.1840971079,1.56143115879,27.5892862041,28.8738125623
2011-03-21,36.7300118864,1.36920958423,27.5636928215,28.8738125623
2011-03-22,0.0,1.17791088645,27.1213619146,28.8738125623
2011-03-23,4.90173407887,1.21188463388,27.1898302657,28.8738125623
2011-03-24,0.0,1.52316936884,28.2926352426,28.8738125623
2011-03-25,18.8184141416,1.76468433959,28.9169511259,28.8738125623
2011-03-26,7.39871429325,1.43719870991,28.4475092299,28.8738125623
2011-03-27,2.24218754018,1.98593966077,29.5169412849,28.8738125623
2011-03-28,7.96765755,1.92709764336,28.7135431525,28.8738125623
2011-03-29,5.02803486385,1.74730833729,29.1694741838,28.8738125623
2011-03-30,0.0,1.68629771136,30.1252334895,28.8738125623
2011-03-31,6.38396851936,1.68951974424,29.8465190845,28.8738125623
2011-04-01,0.759850491299,1.64529545923,29.7861342055,28.8738125623
2011-04-02,16.3236906073,1.80721970489,29.5346005043,28.8738125623
2011-04-03,3.40744944369,1.32984663395,29.1316783348,28.8738125623
2011-04-04,12.2921768681,1.2872771306,29.5386499769,28.8738125623
2011-04-05,6.2572187788,1.66635629702,27.9510740216,28.8738125623
2011-04-06,5.09911843096,0.997958303837,27.3896015253,28.8738125623
2011-04-07,6.4937734336,1.57530106721,27.2954820354,28.8738125623
2011-04-08,0.708344823859,1.2586472155,27.7631893372,28.8738125623
